Sale ID,Date,Shop,Product,Quantity,Unit price,Amount
S000001678,2020-05-15,shop_38,TSH_31,1.0,24.0,24.0
S000001679,2020-05-14,shop_39,TSH_32,2.0,24.0,48.0
S000001680,2020-06-12,shop_0,HOO_33,1.0,45.0,45.0
S000001681,2020-06-11,shop_1,HOO_34,3.0,48.0,144.0
S000001682,2020-06-10,shop_2,HOO_35,1.0,49.0,49.0
S000001683,2020-06-09,shop_3,SHO_36,2.0,60.0,120.0
S000001684,2020-06-08,shop_4,SHO_37,2.0,60.0,120.0
S000001685,2020-06-07,shop_5,SHO_38,1.0,60.0,60.0
S000001686,2020-06-06,shop_6,SHO_39,1.0,60.0,60.0
S000001687,2020-06-05,shop_7,SHO_40,1.0,60.0,60.0
S000001688,2020-06-04,shop_8,SHO_41,4.0,60.0,240.0
S000001689,2020-06-03,shop_9,TAB_42,1.0,210.0,210.0
S000001690,2020-06-02,shop_10,TAB_43,1.0,300.0,300.0
S000001691,2020-06-01,shop_11,CHA_44,1.0,60.0,60.0
S000001692,2020-05-31,shop_12,BED_45,2.0,150.0,300.0
S000001693,2020-05-30,shop_13,BED_46,1.0,300.0,300.0
S000001694,2020-05-29,shop_14,BED_47,3.0,395.0,1185.0
S000001695,2020-05-28,shop_15,BED_48,1.0,440.0,440.0
S000001696,2020-05-27,shop_16,TSH_49,2.0,20.0,40.0
S000001697,2020-05-26,shop_17,TSH_50,2.0,20.0,40.0
S000001698,2020-05-25,shop_18,TSH_51,1.0,22.0,22.0
S000001699,2020-05-24,shop_19,TSH_52,1.0,24.0,24.0
S000001700,2020-05-23,shop_20,TSH_53,1.0,24.0,24.0
S000001701,2020-05-22,shop_21,HOO_54,4.0,45.0,180.0
S000001702,2020-05-21,shop_22,HOO_55,1.0,48.0,48.0
S000001703,2020-05-20,shop_23,HOO_56,1.0,49.0,49.0
S000001704,2020-05-19,shop_24,SHO_57,1.0,60.0,60.0
S000001705,2020-05-18,shop_25,SHO_58,2.0,60.0,120.0
S000001706,2020-05-17,shop_26,SHO_59,1.0,60.0,60.0
S000001707,2020-05-16,shop_27,SHO_60,3.0,60.0,180.0
S000001708,2020-05-15,shop_28,TAB_0,1.0,210.0,210.0
S000001709,2020-05-14,shop_29,TAB_1,2.0,300.0,600.0
S000001710,2020-06-12,shop_30,CHA_2,2.0,60.0,120.0
S000001711,2020-06-11,shop_31,BED_3,1.0,150.0,150.0
S000001712,2020-06-10,shop_32,BED_4,1.0,300.0,300.0
S000001713,2020-06-09,shop_33,BED_5,1.0,395.0,395.0
S000001714,2020-06-08,shop_34,BED_6,4.0,440.0,1760.0
S000001715,2020-06-07,shop_35,TSH_7,1.0,20.0,20.0
S000001716,2020-06-06,shop_36,TSH_8,1.0,20.0,20.0
S000001717,2020-06-05,shop_37,TSH_9,1.0,22.0,22.0
S000001718,2020-06-04,shop_38,TSH_10,2.0,24.0,48.0
S000001719,2020-06-03,shop_39,TSH_11,1.0,24.0,24.0
S000001720,2020-06-02,shop_0,HOO_12,3.0,45.0,135.0
S000001721,2020-06-01,shop_1,HOO_13,1.0,48.0,48.0
S000001722,2020-05-31,shop_2,HOO_14,2.0,49.0,98.0
S000001723,2020-05-30,shop_3,SHO_15,2.0,60.0,120.0
S000001724,2020-05-29,shop_4,SHO_16,1.0,60.0,60.0
S000001725,2020-05-28,shop_5,SHO_17,1.0,60.0,60.0
S000001726,2020-05-27,shop_6,SHO_18,1.0,60.0,60.0
S000001727,2020-05-26,shop_7,SHO_19,4.0,60.0,240.0
S000001728,2020-05-25,shop_8,SHO_20,1.0,60.0,60.0
S000001729,2020-05-24,shop_9,TAB_21,1.0,210.0,210.0
S000001730,2020-05-23,shop_10,TAB_22,1.0,300.0,300.0
S000001731,2020-05-22,shop_11,CHA_23,2.0,60.0,120.0
S000001732,2020-05-21,shop_12,BED_24,1.0,150.0,150.0
S000001733,2020-05-20,shop_13,BED_25,3.0,300.0,900.0
S000001734,2020-05-19,shop_14,BED_26,1.0,395.0,395.0
S000001735,2020-05-18,shop_15,BED_27,2.0,440.0,880.0
S000001736,2020-05-17,shop_16,TSH_28,2.0,20.0,40.0
S000001737,2020-05-16,shop_17,TSH_29,1.0,20.0,20.0
S000001738,2020-05-15,shop_18,TSH_30,1.0,22.0,22.0
S000001739,2020-05-14,shop_19,TSH_31,1.0,24.0,24.0
S000001740,2020-06-12,shop_20,TSH_32,4.0,24.0,96.0
S000001741,2020-06-11,shop_21,HOO_33,1.0,45.0,45.0
S000001742,2020-06-10,shop_22,HOO_34,1.0,48.0,48.0
S000001743,2020-06-09,shop_23,HOO_35,1.0,49.0,49.0
S000001744,2020-06-08,shop_24,SHO_36,2.0,60.0,120.0
S000001745,2020-06-07,shop_25,SHO_37,1.0,60.0,60.0
S000001746,2020-06-06,shop_26,SHO_38,3.0,60.0,180.0
S000001747,2020-06-05,shop_27,SHO_39,1.0,60.0,60.0
S000001748,2020-06-04,shop_28,SHO_40,2.0,60.0,120.0
S000001749,2020-06-03,shop_29,SHO_41,2.0,60.0,120.0
S000001750,2020-06-02,shop_30,TAB_42,1.0,210.0,210.0
S000001751,2020-06-01,shop_31,TAB_43,1.0,300.0,300.0
S000001752,2020-05-31,shop_32,CHA_44,1.0,60.0,60.0
S000001753,2020-05-30,shop_33,BED_45,4.0,150.0,600.0
S000001754,2020-05-29,shop_34,BED_46,1.0,300.0,300.0
S000001755,2020-05-28,shop_35,BED_47,1.0,395.0,395.0
S000001756,2020-05-27,shop_36,BED_48,1.0,440.0,440.0
S000001757,2020-05-26,shop_37,TSH_49,2.0,20.0,40.0
S000001758,2020-05-25,shop_38,TSH_50,1.0,20.0,20.0
S000001759,2020-05-24,shop_39,TSH_51,3.0,22.0,66.0
S000001760,2020-05-23,shop_0,TSH_52,1.0,24.0,24.0
S000001761,2020-05-22,shop_1,TSH_53,2.0,24.0,48.0
S000001762,2020-05-21,shop_2,HOO_54,2.0,45.0,90.0
S000001763,2020-05-20,shop_3,HOO_55,1.0,48.0,48.0
S000001764,2020-05-19,shop_4,HOO_56,1.0,49.0,49.0
S000001765,2020-05-18,shop_5,SHO_57,1.0,60.0,60.0
S000001766,2020-05-17,shop_6,SHO_58,4.0,60.0,240.0
S000001767,2020-05-16,shop_7,SHO_59,1.0,60.0,60.0
S000001768,2020-05-15,shop_8,SHO_60,1.0,60.0,60.0
S000001769,2020-05-14,shop_9,TAB_0,1.0,210.0,210.0
S000001770,2020-06-12,shop_10,TAB_1,2.0,300.0,600.0
S000001771,2020-06-11,shop_11,CHA_2,1.0,60.0,60.0
S000001772,2020-06-10,shop_12,BED_3,3.0,150.0,450.0
S000001773,2020-06-09,shop_13,BED_4,1.0,300.0,300.0
S000001774,2020-06-08,shop_14,BED_5,2.0,395.0,790.0
S000001775,2020-06-07,shop_15,BED_6,2.0,440.0,880.0
S000001776,2020-06-06,shop_16,TSH_7,1.0,20.0,20.0
S000001777,2020-06-05,shop_17,TSH_8,1.0,20.0,20.0
S000001778,2020-06-04,shop_18,TSH_9,1.0,22.0,22.0
S000001779,2020-06-03,shop_19,TSH_10,4.0,24.0,96.0
S000001780,2020-06-02,shop_20,TSH_11,1.0,24.0,24.0
S000001781,2020-06-01,shop_21,HOO_12,1.0,45.0,45.0
S000001782,2020-05-31,shop_22,HOO_13,1.0,48.0,48.0
S000001783,2020-05-30,shop_23,HOO_14,2.0,49.0,98.0
S000001784,2020-05-29,shop_24,SHO_15,1.0,60.0,60.0
S000001785,2020-05-28,shop_25,SHO_16,3.0,60.0,180.0
S000001786,2020-05-27,shop_26,SHO_17,1.0,60.0,60.0
S000001787,2020-05-26,shop_27,SHO_18,2.0,60.0,120.0
S000001788,2020-05-25,shop_28,SHO_19,2.0,60.0,120.0
S000001789,2020-05-24,shop_29,SHO_20,1.0,60.0,60.0
S000001790,2020-05-23,shop_30,TAB_21,1.0,210.0,210.0
S000001791,2020-05-22,shop_31,TAB_22,1.0,300.0,300.0
S000001792,2020-05-21,shop_32,CHA_23,4.0,60.0,240.0
S000001793,2020-05-20,shop_33,BED_24,1.0,150.0,150.0
S000001794,2020-05-19,shop_34,BED_25,1.0,300.0,300.0
S000001795,2020-05-18,shop_35,BED_26,1.0,395.0,395.0
S000001796,2020-05-17,shop_36,BED_27,2.0,440.0,880.0
S000001797,2020-05-16,shop_37,TSH_28,1.0,20.0,20.0
S000001798,2020-05-15,shop_38,TSH_29,3.0,20.0,60.0
S000001799,2020-05-14,shop_39,TSH_30,1.0,22.0,22.0
S000001800,2020-06-12,shop_0,TSH_31,2.0,24.0,48.0
S000001801,2020-06-11,shop_1,TSH_32,2.0,24.0,48.0
S000001802,2020-06-10,shop_2,HOO_33,1.0,45.0,45.0
S000001803,2020-06-09,shop_3,HOO_34,1.0,48.0,48.0
S000001804,2020-06-08,shop_4,HOO_35,1.0,49.0,49.0
S000001805,2020-06-07,shop_5,SHO_36,4.0,60.0,240.0
S000001806,2020-06-06,shop_6,SHO_37,1.0,60.0,60.0
S000001807,2020-06-05,shop_7,SHO_38,1.0,60.0,60.0
S000001808,2020-06-04,shop_8,SHO_39,1.0,60.0,60.0
S000001809,2020-06-03,shop_9,SHO_40,2.0,60.0,120.0
S000001810,2020-06-02,shop_10,SHO_41,1.0,60.0,60.0
S000001811,2020-06-01,shop_11,TAB_42,3.0,210.0,630.0
S000001812,2020-05-31,shop_12,TAB_43,1.0,300.0,300.0
S000001813,2020-05-30,shop_13,CHA_44,2.0,60.0,120.0
S000001814,2020-05-29,shop_14,BED_45,2.0,150.0,300.0
S000001815,2020-05-28,shop_15,BED_46,1.0,300.0,300.0
S000001816,2020-05-27,shop_16,BED_47,1.0,395.0,395.0
S000001817,2020-05-26,shop_17,BED_48,1.0,440.0,440.0
S000001818,2020-05-25,shop_18,TSH_49,4.0,20.0,80.0
S000001819,2020-05-24,shop_19,TSH_50,1.0,20.0,20.0
S000001820,2020-05-23,shop_20,TSH_51,1.0,22.0,22.0
S000001821,2020-05-22,shop_21,TSH_52,1.0,24.0,24.0
S000001822,2020-05-21,shop_22,TSH_53,2.0,24.0,48.0
S000001823,2020-05-20,shop_23,HOO_54,1.0,45.0,45.0
S000001824,2020-05-19,shop_24,HOO_55,3.0,48.0,144.0
S000001825,2020-05-18,shop_25,HOO_56,1.0,49.0,49.0
S000001826,2020-05-17,shop_26,SHO_57,2.0,60.0,120.0
S000001827,2020-05-16,shop_27,SHO_58,2.0,60.0,120.0
S000001828,2020-05-15,shop_28,SHO_59,1.0,60.0,60.0
S000001829,2020-05-14,shop_29,SHO_60,1.0,60.0,60.0
S000001830,2020-06-12,shop_30,TAB_0,1.0,210.0,210.0
S000001831,2020-06-11,shop_31,TAB_1,4.0,300.0,1200.0
S000001832,2020-06-10,shop_32,CHA_2,1.0,60.0,60.0
S000001833,2020-06-09,shop_33,BED_3,1.0,150.0,150.0
S000001834,2020-06-08,shop_34,BED_4,1.0,300.0,300.0
S000001835,2020-06-07,shop_35,BED_5,2.0,395.0,790.0
S000001836,2020-06-06,shop_36,BED_6,1.0,440.0,440.0
S000001837,2020-06-05,shop_37,TSH_7,3.0,20.0,60.0
S000001838,2020-06-04,shop_38,TSH_8,1.0,20.0,20.0
S000001839,2020-06-03,shop_39,TSH_9,2.0,22.0,44.0
S000001840,2020-06-02,shop_0,TSH_10,2.0,24.0,48.0
S000001841,2020-06-01,shop_1,TSH_11,1.0,24.0,24.0
S000001842,2020-05-31,shop_2,HOO_12,1.0,45.0,45.0
S000001843,2020-05-30,shop_3,HOO_13,1.0,48.0,48.0
S000001844,2020-05-29,shop_4,HOO_14,4.0,49.0,196.0
S000001845,2020-05-28,shop_5,SHO_15,1.0,60.0,60.0
S000001846,2020-05-27,shop_6,SHO_16,1.0,60.0,60.0
S000001847,2020-05-26,shop_7,SHO_17,1.0,60.0,60.0
S000001848,2020-05-25,shop_8,SHO_18,2.0,60.0,120.0
S000001849,2020-05-24,shop_9,SHO_19,1.0,60.0,60.0
S000001850,2020-05-23,shop_10,SHO_20,3.0,60.0,180.0
S000001851,2020-05-22,shop_11,TAB_21,1.0,210.0,210.0
S000001852,2020-05-21,shop_12,TAB_22,2.0,300.0,600.0
S000001853,2020-05-20,shop_13,CHA_23,2.0,60.0,120.0
S000001854,2020-05-19,shop_14,BED_24,1.0,150.0,150.0
S000001855,2020-05-18,shop_15,BED_25,1.0,300.0,300.0
S000001856,2020-05-17,shop_16,BED_26,1.0,395.0,395.0
S000001857,2020-05-16,shop_17,BED_27,4.0,440.0,1760.0
S000001858,2020-05-15,shop_18,TSH_28,1.0,20.0,20.0
S000001859,2020-05-14,shop_19,TSH_29,1.0,20.0,20.0
S000001860,2020-06-12,shop_20,TSH_30,1.0,22.0,22.0
S000001861,2020-06-11,shop_21,TSH_31,2.0,24.0,48.0
S000001862,2020-06-10,shop_22,TSH_32,1.0,24.0,24.0
S000001863,2020-06-09,shop_23,HOO_33,3.0,45.0,135.0
S000001864,2020-06-08,shop_24,HOO_34,1.0,48.0,48.0
S000001865,2020-06-07,shop_25,HOO_35,2.0,49.0,98.0
S000001866,2020-06-06,shop_26,SHO_36,2.0,60.0,120.0
S000001867,2020-06-05,shop_27,SHO_37,1.0,60.0,60.0
S000001868,2020-06-04,shop_28,SHO_38,1.0,60.0,60.0
S000001869,2020-06-03,shop_29,SHO_39,1.0,60.0,60.0
S000001870,2020-06-02,shop_30,SHO_40,4.0,60.0,240.0
S000001871,2020-06-01,shop_31,SHO_41,1.0,60.0,60.0
S000001872,2020-05-31,shop_32,TAB_42,1.0,210.0,210.0
S000001873,2020-05-30,shop_33,TAB_43,1.0,300.0,300.0
S000001874,2020-05-29,shop_34,CHA_44,2.0,60.0,120.0
S000001875,2020-05-28,shop_35,BED_45,1.0,150.0,150.0
S000001876,2020-05-27,shop_36,BED_46,3.0,300.0,900.0
S000001877,2020-05-26,shop_37,BED_47,1.0,395.0,395.0
S000001878,2020-05-25,shop_38,BED_48,2.0,440.0,880.0
S000001879,2020-05-24,shop_39,TSH_49,2.0,20.0,40.0
S000001880,2020-05-23,shop_0,TSH_50,1.0,20.0,20.0
S000001881,2020-05-22,shop_1,TSH_51,1.0,22.0,22.0
S000001882,2020-05-21,shop_2,TSH_52,1.0,24.0,24.0
S000001883,2020-05-20,shop_3,TSH_53,4.0,24.0,96.0
S000001884,2020-05-19,shop_4,HOO_54,1.0,45.0,45.0
S000001885,2020-05-18,shop_5,HOO_55,1.0,48.0,48.0
S000001886,2020-05-17,shop_6,HOO_56,1.0,49.0,49.0
S000001887,2020-05-16,shop_7,SHO_57,2.0,60.0,120.0
S000001888,2020-05-15,shop_8,SHO_58,1.0,60.0,60.0
S000001889,2020-05-14,shop_9,SHO_59,3.0,60.0,180.0
S000001890,2020-06-12,shop_10,SHO_60,1.0,60.0,60.0
S000001891,2020-06-11,shop_11,TAB_0,2.0,210.0,420.0
S000001892,2020-06-10,shop_12,TAB_1,2.0,300.0,600.0
S000001893,2020-06-09,shop_13,CHA_2,1.0,60.0,60.0
S000001894,2020-06-08,shop_14,BED_3,1.0,150.0,150.0
S000001895,2020-06-07,shop_15,BED_4,1.0,300.0,300.0
S000001896,2020-06-06,shop_16,BED_5,4.0,395.0,1580.0
S000001897,2020-06-05,shop_17,BED_6,1.0,440.0,440.0
S000001898,2020-06-04,shop_18,TSH_7,1.0,20.0,20.0
S000001899,2020-06-03,shop_19,TSH_8,1.0,20.0,20.0
S000001900,2020-06-02,shop_20,TSH_9,2.0,22.0,44.0
S000001901,2020-06-01,shop_21,TSH_10,1.0,24.0,24.0
S000001902,2020-05-31,shop_22,TSH_11,3.0,24.0,72.0
S000001903,2020-05-30,shop_23,HOO_12,1.0,45.0,45.0
S000001904,2020-05-29,shop_24,HOO_13,2.0,48.0,96.0
S000001905,2020-05-28,shop_25,HOO_14,2.0,49.0,98.0
S000001906,2020-05-27,shop_26,SHO_15,1.0,60.0,60.0
S000001907,2020-05-26,shop_27,SHO_16,1.0,60.0,60.0
S000001908,2020-05-25,shop_28,SHO_17,1.0,60.0,60.0
S000001909,2020-05-24,shop_29,SHO_18,4.0,60.0,240.0
S000001910,2020-05-23,shop_30,SHO_19,1.0,60.0,60.0
S000001911,2020-05-22,shop_31,SHO_20,1.0,60.0,60.0
S000001912,2020-05-21,shop_32,TAB_21,1.0,210.0,210.0
S000001913,2020-05-20,shop_33,TAB_22,2.0,300.0,600.0
S000001914,2020-05-19,shop_34,CHA_23,1.0,60.0,60.0
S000001915,2020-05-18,shop_35,BED_24,3.0,150.0,450.0
S000001916,2020-05-17,shop_36,BED_25,1.0,300.0,300.0
S000001917,2020-05-16,shop_37,BED_26,2.0,395.0,790.0
S000001918,2020-05-15,shop_38,BED_27,2.0,440.0,880.0
S000001919,2020-05-14,shop_39,TSH_28,1.0,20.0,20.0
S000001920,2020-06-12,shop_0,TSH_29,1.0,20.0,20.0
S000001921,2020-06-11,shop_1,TSH_30,1.0,22.0,22.0
S000001922,2020-06-10,shop_2,TSH_31,4.0,24.0,96.0
S000001923,2020-06-09,shop_3,TSH_32,1.0,24.0,24.0
S000001924,2020-06-08,shop_4,HOO_33,1.0,45.0,45.0
S000001925,2020-06-07,shop_5,HOO_34,1.0,48.0,48.0
S000001926,2020-06-06,shop_6,HOO_35,2.0,49.0,98.0
S000001927,2020-06-05,shop_7,SHO_36,1.0,60.0,60.0
S000001928,2020-06-04,shop_8,SHO_37,3.0,60.0,180.0
S000001929,2020-06-03,shop_9,SHO_38,1.0,60.0,60.0
S000001930,2020-06-02,shop_10,SHO_39,2.0,60.0,120.0
S000001931,2020-06-01,shop_11,SHO_40,2.0,60.0,120.0
S000001932,2020-05-31,shop_12,SHO_41,1.0,60.0,60.0
S000001933,2020-05-30,shop_13,TAB_42,1.0,210.0,210.0
S000001934,2020-05-29,shop_14,TAB_43,1.0,300.0,300.0
S000001935,2020-05-28,shop_15,CHA_44,4.0,60.0,240.0
S000001936,2020-05-27,shop_16,BED_45,1.0,150.0,150.0
S000001937,2020-05-26,shop_17,BED_46,1.0,300.0,300.0
S000001938,2020-05-25,shop_18,BED_47,1.0,395.0,395.0
S000001939,2020-05-24,shop_19,BED_48,2.0,440.0,880.0
S000001940,2020-05-23,shop_20,TSH_49,1.0,20.0,20.0
S000001941,2020-05-22,shop_21,TSH_50,3.0,20.0,60.0
S000001942,2020-05-21,shop_22,TSH_51,1.0,22.0,22.0
S000001943,2020-05-20,shop_23,TSH_52,2.0,24.0,48.0
S000001944,2020-05-19,shop_24,TSH_53,2.0,24.0,48.0
S000001945,2020-05-18,shop_25,HOO_54,1.0,45.0,45.0
S000001946,2020-05-17,shop_26,HOO_55,1.0,48.0,48.0
S000001947,2020-05-16,shop_27,HOO_56,1.0,49.0,49.0
S000001948,2020-05-15,shop_28,SHO_57,4.0,60.0,240.0
S000001949,2020-05-14,shop_29,SHO_58,1.0,60.0,60.0
S000001950,2020-06-12,shop_30,SHO_59,1.0,60.0,60.0
S000001951,2020-06-11,shop_31,SHO_60,1.0,60.0,60.0
S000001952,2020-06-10,shop_32,TAB_0,2.0,210.0,420.0
S000001953,2020-06-09,shop_33,TAB_1,1.0,300.0,300.0
S000001954,2020-06-08,shop_34,CHA_2,3.0,60.0,180.0
S000001955,2020-06-07,shop_35,BED_3,1.0,150.0,150.0
S000001956,2020-06-06,shop_36,BED_4,2.0,300.0,600.0
S000001957,2020-06-05,shop_37,BED_5,2.0,395.0,790.0
S000001958,2020-06-04,shop_38,BED_6,1.0,440.0,440.0
S000001959,2020-06-03,shop_39,TSH_7,1.0,20.0,20.0
S000001960,2020-06-02,shop_0,TSH_8,1.0,20.0,20.0
S000001961,2020-06-01,shop_1,TSH_9,4.0,22.0,88.0
S000001962,2020-05-31,shop_2,TSH_10,1.0,24.0,24.0
S000001963,2020-05-30,shop_3,TSH_11,1.0,24.0,24.0
S000001964,2020-05-29,shop_4,HOO_12,1.0,45.0,45.0
S000001965,2020-05-28,shop_5,HOO_13,2.0,48.0,96.0
S000001966,2020-05-27,shop_6,HOO_14,1.0,49.0,49.0
S000001967,2020-05-26,shop_7,SHO_15,3.0,60.0,180.0
S000001968,2020-05-25,shop_8,SHO_16,1.0,60.0,60.0
S000001969,2020-05-24,shop_9,SHO_17,2.0,60.0,120.0
S000001970,2020-05-23,shop_10,SHO_18,2.0,60.0,120.0
S000001971,2020-05-22,shop_11,SHO_19,1.0,60.0,60.0
S000001972,2020-05-21,shop_12,SHO_20,1.0,60.0,60.0
S000001973,2020-05-20,shop_13,TAB_21,1.0,210.0,210.0
S000001974,2020-05-19,shop_14,TAB_22,4.0,300.0,1200.0
S000001975,2020-05-18,shop_15,CHA_23,1.0,60.0,60.0
S000001976,2020-05-17,shop_16,BED_24,1.0,150.0,150.0
S000001977,2020-05-16,shop_17,BED_25,1.0,300.0,300.0
S000001978,2020-05-15,shop_18,BED_26,2.0,395.0,790.0
S000001979,2020-05-14,shop_19,BED_27,1.0,440.0,440.0
S000001980,2020-06-12,shop_20,TSH_28,3.0,20.0,60.0
S000001981,2020-06-11,shop_21,TSH_29,1.0,20.0,20.0
S000001982,2020-06-10,shop_22,TSH_30,2.0,22.0,44.0
S000001983,2020-06-09,shop_23,TSH_31,2.0,24.0,48.0
S000001984,2020-06-08,shop_24,TSH_32,1.0,24.0,24.0
S000001985,2020-06-07,shop_25,HOO_33,1.0,45.0,45.0
S000001986,2020-06-06,shop_26,HOO_34,1.0,48.0,48.0
S000001987,2020-06-05,shop_27,HOO_35,4.0,49.0,196.0
S000001988,2020-06-04,shop_28,SHO_36,1.0,60.0,60.0
S000001989,2020-06-03,shop_29,SHO_37,1.0,60.0,60.0
S000001990,2020-06-02,shop_30,SHO_38,1.0,60.0,60.0
S000001991,2020-06-01,shop_31,SHO_39,2.0,60.0,120.0
S000001992,2020-05-31,shop_32,SHO_40,1.0,60.0,60.0
S000001993,2020-05-30,shop_33,SHO_41,3.0,60.0,180.0
S000001994,2020-05-29,shop_34,TAB_42,1.0,210.0,210.0
S000001995,2020-05-28,shop_35,TAB_43,2.0,300.0,600.0
S000001996,2020-05-27,shop_36,CHA_44,2.0,60.0,120.0
S000001997,2020-05-26,shop_37,BED_45,1.0,150.0,150.0
S000001998,2020-05-25,shop_38,BED_46,1.0,300.0,300.0
S000001999,2020-05-24,shop_39,BED_47,1.0,395.0,395.0
S000002000,2020-05-23,shop_0,BED_48,4.0,440.0,1760.0
S000002001,2020-05-22,shop_1,TSH_49,1.0,20.0,20.0
S000002002,2020-05-21,shop_2,TSH_50,1.0,20.0,20.0
S000002003,2020-05-20,shop_3,TSH_51,1.0,22.0,22.0
S000002004,2020-05-19,shop_4,TSH_52,2.0,24.0,48.0
S000002005,2020-05-18,shop_5,TSH_53,1.0,24.0,24.0
S000002006,2020-05-17,shop_6,HOO_54,3.0,45.0,135.0
S000002007,2020-05-16,shop_7,HOO_55,1.0,48.0,48.0
S000002008,2020-05-15,shop_8,HOO_56,2.0,49.0,98.0
S000002009,2020-05-14,shop_9,SHO_57,2.0,60.0,120.0
S000002010,2020-06-12,shop_10,SHO_58,1.0,60.0,60.0
S000002011,2020-06-11,shop_11,SHO_59,1.0,60.0,60.0
S000002012,2020-06-10,shop_12,SHO_60,1.0,60.0,60.0
S000002013,2020-06-09,shop_13,TAB_0,4.0,210.0,840.0
S000002014,2020-06-08,shop_14,TAB_1,1.0,300.0,300.0
S000002015,2020-06-07,shop_15,CHA_2,1.0,60.0,60.0
S000002016,2020-06-06,shop_16,BED_3,1.0,150.0,150.0
S000002017,2020-06-05,shop_17,BED_4,2.0,300.0,600.0
S000002018,2020-06-04,shop_18,BED_5,1.0,395.0,395.0
S000002019,2020-06-03,shop_19,BED_6,3.0,440.0,1320.0
S000002020,2020-06-02,shop_20,TSH_7,1.0,20.0,20.0
S000002021,2020-06-01,shop_21,TSH_8,2.0,20.0,40.0
S000002022,2020-05-31,shop_22,TSH_9,2.0,22.0,44.0
S000002023,2020-05-30,shop_23,TSH_10,1.0,24.0,24.0
S000002024,2020-05-29,shop_24,TSH_11,1.0,24.0,24.0
S000002025,2020-05-28,shop_25,HOO_12,1.0,45.0,45.0
S000002026,2020-05-27,shop_26,HOO_13,4.0,48.0,192.0
S000002027,2020-05-26,shop_27,HOO_14,1.0,49.0,49.0
S000002028,2020-05-25,shop_28,SHO_15,1.0,60.0,60.0
S000002029,2020-05-24,shop_29,SHO_16,1.0,60.0,60.0
S000002030,2020-05-23,shop_30,SHO_17,2.0,60.0,120.0
S000002031,2020-05-22,shop_31,SHO_18,1.0,60.0,60.0
S000002032,2020-05-21,shop_32,SHO_19,3.0,60.0,180.0
S000002033,2020-05-20,shop_33,SHO_20,1.0,60.0,60.0
S000002034,2020-05-19,shop_34,TAB_21,2.0,210.0,420.0
S000002035,2020-05-18,shop_35,TAB_22,2.0,300.0,600.0
S000002036,2020-05-17,shop_36,CHA_23,1.0,60.0,60.0
S000002037,2020-05-16,shop_37,BED_24,1.0,150.0,150.0
S000002038,2020-05-15,shop_38,BED_25,1.0,300.0,300.0
S000002039,2020-05-14,shop_39,BED_26,4.0,395.0,1580.0
S000002040,2020-06-12,shop_0,BED_27,1.0,440.0,440.0
S000002041,2020-06-11,shop_1,TSH_28,1.0,20.0,20.0
S000002042,2020-06-10,shop_2,TSH_29,1.0,20.0,20.0
S000002043,2020-06-09,shop_3,TSH_30,2.0,22.0,44.0
S000002044,2020-06-08,shop_4,TSH_31,1.0,24.0,24.0
S000002045,2020-06-07,shop_5,TSH_32,3.0,24.0,72.0
S000002046,2020-06-06,shop_6,HOO_33,1.0,45.0,45.0
S000002047,2020-06-05,shop_7,HOO_34,2.0,48.0,96.0
S000002048,2020-06-04,shop_8,HOO_35,2.0,49.0,98.0
S000002049,2020-06-03,shop_9,SHO_36,1.0,60.0,60.0
S000002050,2020-06-02,shop_10,SHO_37,1.0,60.0,60.0
S000002051,2020-06-01,shop_11,SHO_38,1.0,60.0,60.0
S000002052,2020-05-31,shop_12,SHO_39,4.0,60.0,240.0
S000002053,2020-05-30,shop_13,SHO_40,1.0,60.0,60.0
S000002054,2020-05-29,shop_14,SHO_41,1.0,60.0,60.0
S000002055,2020-05-28,shop_15,TAB_42,1.0,210.0,210.0
S000002056,2020-05-27,shop_16,TAB_43,2.0,300.0,600.0
S000002057,2020-05-26,shop_17,CHA_44,1.0,60.0,60.0
S000002058,2020-05-25,shop_18,BED_45,3.0,150.0,450.0
S000002059,2020-05-24,shop_19,BED_46,1.0,300.0,300.0
S000002060,2020-05-23,shop_20,BED_47,2.0,395.0,790.0
S000002061,2020-05-22,shop_21,BED_48,2.0,440.0,880.0
S000002062,2020-05-21,shop_22,TSH_49,1.0,20.0,20.0
S000002063,2020-05-20,shop_23,TSH_50,1.0,20.0,20.0
S000002064,2020-05-19,shop_24,TSH_51,1.0,22.0,22.0
S000002065,2020-05-18,shop_25,TSH_52,4.0,24.0,96.0
S000002066,2020-05-17,shop_26,TSH_53,1.0,24.0,24.0
S000002067,2020-05-16,shop_27,HOO_54,1.0,45.0,45.0
S000002068,2020-05-15,shop_28,HOO_55,1.0,48.0,48.0
S000002069,2020-05-14,shop_29,HOO_56,2.0,49.0,98.0
S000002070,2020-06-12,shop_30,SHO_57,1.0,60.0,60.0
S000002071,2020-06-11,shop_31,SHO_58,3.0,60.0,180.0
S000002072,2020-06-10,shop_32,SHO_59,1.0,60.0,60.0
S000002073,2020-06-09,shop_33,SHO_60,2.0,60.0,120.0
S000002074,2020-06-08,shop_34,TAB_0,2.0,210.0,420.0
S000002075,2020-06-07,shop_35,TAB_1,1.0,300.0,300.0
S000002076,2020-06-06,shop_36,CHA_2,1.0,60.0,60.0
S000002077,2020-06-05,shop_37,BED_3,1.0,150.0,150.0
S000002078,2020-06-04,shop_38,BED_4,4.0,300.0,1200.0
